customer_id,age,gender,location,item_purchased,category,purchase_amount_usd,size,color,season,subscription_status,shipping_type,promo_code_used,discount_applied,payment_method,previous_purchases,review_rating,spend_tier,loyalty_score
CUST1167,52,Male,Indiana,Dress,Clothing,51.1,S,Blue,Winter,Yes,Free Shipping,No,No,Credit Card,18,3.6,Mid,Silver
CUST1168,52,Male,Texas,Dress,Clothing,22.21,S,White,Summer,Yes,2-Day Shipping,No,No,Cash,22,4.3,Low,Silver
CUST1169,18,Male,Missouri,Hoodie,Clothing,38.64,M,Navy,Summer,No,Standard,No,No,PayPal,13,3.3,Low,Bronze
CUST1170,57,Male,Ohio,Boots,Footwear,64.69,S,Navy,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,41,2.6,Mid,Platinum
CUST1171,39,Male,Pennsylvania,Belt,Accessories,50.11,M,Blue,Winter,Yes,Free Shipping,No,No,PayPal,41,2.8,Mid,Platinum
CUST1172,46,Male,California,Sunglasses,Accessories,27.43,XL,Navy,Winter,Yes,Express,No,No,Credit Card,32,3.4,Low,Gold
CUST1173,25,Male,Wisconsin,Blouse,Clothing,33.92,S,Gray,Fall,Yes,Free Shipping,No,Yes,PayPal,50,2.7,Low,Platinum
CUST1174,28,Male,Illinois,Coat,Outerwear,98.84,M,Pink,Winter,Yes,Express,No,No,PayPal,50,5.0,High,Platinum
CUST1175,58,Male,Tennessee,Wallet,Accessories,32.48,M,Beige,Spring,No,Standard,No,Yes,Debit Card,27,3.7,Low,Silver
CUST1176,54,Female,Georgia,Leggings,Clothing,31.09,M,Pink,Fall,Yes,Free Shipping,Yes,Yes,PayPal,42,4.4,Low,Platinum
CUST1177,31,Male,California,Sneakers,Footwear,45.93,XS,Gray,Winter,No,Store Pickup,No,No,Credit Card,21,4.4,Mid,Silver
CUST1178,47,Male,Florida,Sweater,Clothing,37.24,XS,Navy,Summer,Yes,Free Shipping,No,No,PayPal,38,3.8,Low,Platinum
CUST1179,52,Female,Michigan,T-shirt,Clothing,48.5,S,White,Winter,Yes,Free Shipping,Yes,No,Credit Card,16,5.0,Mid,Silver
CUST1180,38,Male,New York,Coat,Outerwear,114.42,XXL,Black,Fall,Yes,Next Day Air,Yes,Yes,Credit Card,24,5.0,High,Gold
CUST1181,54,Male,Maryland,Shorts,Clothing,29.78,XL,Pink,Spring,No,Standard,No,No,Debit Card,16,4.8,Low,Silver
CUST1182,22,Male,Indiana,Coat,Outerwear,104.22,XXL,Pink,Fall,No,Express,Yes,Yes,Credit Card,19,3.7,High,Silver
CUST1183,36,Male,Pennsylvania,Leggings,Clothing,19.22,S,White,Spring,Yes,Free Shipping,No,No,PayPal,33,4.8,Low,Gold
CUST1184,31,Male,Ohio,Dress,Clothing,56.08,L,Red,Fall,Yes,Free Shipping,Yes,Yes,Credit Card,37,2.6,Mid,Platinum
CUST1185,43,Female,Wisconsin,Belt,Accessories,51.33,L,Pink,Spring,No,Free Shipping,No,No,Venmo,1,4.8,Mid,Bronze
CUST1186,21,Male,Maryland,Shorts,Clothing,51.2,XL,Beige,Winter,Yes,Free Shipping,No,No,Venmo,40,2.0,Mid,Platinum
CUST1187,42,Male,Indiana,Wallet,Accessories,26.98,XL,Brown,Summer,No,Express,No,No,Credit Card,18,3.6,Low,Silver
CUST1188,62,Male,Georgia,Belt,Accessories,49.79,XL,Beige,Summer,Yes,Free Shipping,Yes,Yes,Credit Card,33,4.6,Mid,Gold
CUST1189,59,Male,Arizona,Scarf,Accessories,37.44,XS,Beige,Spring,No,Store Pickup,Yes,Yes,Credit Card,25,4.1,Low,Silver
CUST1190,42,Male,Ohio,Sandals,Footwear,67.84,XS,Beige,Winter,No,Standard,Yes,No,Credit Card,9,2.8,Mid,Bronze
CUST1191,35,Male,North Carolina,Boots,Footwear,56.79,L,Navy,Fall,Yes,Free Shipping,No,No,Debit Card,32,3.9,Mid,Gold
CUST1192,57,Male,Missouri,Sweater,Clothing,56.12,XL,Gray,Fall,No,Express,Yes,Yes,PayPal,20,4.1,Mid,Silver
CUST1193,25,Male,Michigan,Hoodie,Clothing,43.53,M,Pink,Fall,No,Standard,No,No,Credit Card,11,3.9,Low,Bronze
CUST1194,56,Male,Maryland,Dress,Clothing,55.49,XXL,Brown,Fall,Yes,Next Day Air,No,Yes,Credit Card,14,3.5,Mid,Silver
CUST1195,57,Male,New York,Hat,Accessories,33.83,L,White,Spring,Yes,Express,Yes,Yes,Credit Card,23,4.4,Low,Silver
CUST1196,31,Female,Georgia,Dress,Clothing,64.76,XL,Black,Fall,No,Free Shipping,Yes,Yes,PayPal,17,4.6,Mid,Silver
CUST1197,49,Male,Maryland,Sweater,Clothing,38.09,M,Green,Summer,Yes,Express,Yes,Yes,Credit Card,32,3.7,Low,Gold
CUST1198,68,Male,Minnesota,Hoodie,Clothing,47.71,XL,Navy,Winter,No,Standard,No,No,Cash,17,4.9,Mid,Silver
CUST1199,55,Male,Georgia,Sandals,Footwear,75.58,S,Blue,Winter,No,Standard,Yes,Yes,Bank Transfer,12,3.7,High,Bronze
CUST1200,50,Female,Texas,Blouse,Clothing,42.17,M,Brown,Summer,Yes,2-Day Shipping,Yes,Yes,Cash,21,3.5,Low,Silver
CUST1201,40,Male,Tennessee,Wallet,Accessories,32.99,XXL,Green,Spring,No,Standard,Yes,No,Credit Card,19,4.7,Low,Silver
CUST1202,32,Male,Virginia,Dress,Clothing,44.62,S,Pink,Winter,Yes,Express,No,No,PayPal,33,4.7,Low,Gold
CUST1203,50,Female,Pennsylvania,Hat,Accessories,31.29,XS,Navy,Spring,No,Standard,No,No,Bank Transfer,23,3.4,Low,Silver
CUST1204,42,Female,Ohio,Jeans,Clothing,50.8,L,Gray,Spring,Yes,Free Shipping,No,No,Debit Card,27,3.3,Mid,Gold
CUST1205,34,Male,Ohio,Backpack,Accessories,55.28,XL,Gray,Spring,No,Standard,Yes,Yes,Credit Card,1,5.0,Mid,Bronze
CUST1206,50,Male,Michigan,Belt,Accessories,20.11,L,Brown,Fall,No,Standard,Yes,Yes,Cash,1,3.7,Low,Bronze
CUST1207,64,Female,Florida,Hat,Accessories,23.32,XXL,Brown,Winter,No,Standard,Yes,No,PayPal,14,3.8,Low,Bronze
CUST1208,19,Female,Washington,Belt,Accessories,33.3,XL,Red,Summer,Yes,Free Shipping,No,No,Credit Card,36,3.6,Low,Platinum
CUST1209,31,Female,New York,Belt,Accessories,33.85,S,Pink,Spring,Yes,Next Day Air,Yes,Yes,PayPal,32,4.7,Low,Gold
CUST1210,70,Male,Missouri,Sandals,Footwear,57.39,M,Pink,Summer,Yes,Free Shipping,No,No,Credit Card,29,5.0,Mid,Gold
CUST1211,57,Male,Minnesota,Sunglasses,Accessories,33.61,M,Pink,Fall,Yes,Free Shipping,Yes,Yes,PayPal,19,3.8,Low,Silver
CUST1212,57,Male,Georgia,T-shirt,Clothing,30.21,XL,Navy,Summer,Yes,Next Day Air,No,No,Debit Card,16,5.0,Low,Silver
CUST1213,68,Female,Indiana,Sunglasses,Accessories,25.92,S,Gray,Spring,No,Store Pickup,Yes,Yes,Credit Card,20,3.4,Low,Silver
CUST1214,56,Male,Indiana,Jeans,Clothing,59.31,XL,Navy,Winter,No,Standard,No,Yes,Credit Card,16,3.6,Mid,Silver
CUST1215,68,Male,North Carolina,Hat,Accessories,39.62,XL,Brown,Winter,Yes,Next Day Air,No,Yes,Credit Card,31,4.3,Low,Gold
CUST1216,23,Female,Virginia,Blouse,Clothing,57.61,XL,Black,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,19,3.2,Mid,Silver
CUST1217,23,Male,Washington,Blouse,Clothing,35.06,M,Red,Winter,No,Free Shipping,No,No,Credit Card,10,4.3,Low,Bronze
CUST1218,20,Female,Virginia,Dress,Clothing,60.08,XXL,Brown,Spring,No,Express,No,No,Venmo,18,3.4,Mid,Silver
CUST1219,24,Male,Michigan,Belt,Accessories,26.51,XL,Beige,Spring,No,Store Pickup,No,No,Cash App,20,2.7,Low,Silver
CUST1220,68,Male,Arizona,Gloves,Accessories,40.7,M,White,Summer,Yes,Free Shipping,Yes,Yes,Debit Card,33,2.6,Low,Gold
CUST1221,25,Male,Florida,Dress,Clothing,43.5,XS,Green,Summer,No,Free Shipping,Yes,Yes,Venmo,29,3.6,Low,Silver
CUST1222,59,Female,Missouri,Sandals,Footwear,59.52,S,Beige,Winter,No,Free Shipping,No,No,Credit Card,13,4.1,Mid,Bronze
CUST1223,69,Male,North Carolina,Belt,Accessories,43.69,XS,Beige,Winter,Yes,Free Shipping,Yes,No,Credit Card,47,2.8,Low,Platinum
CUST1224,32,Male,Wisconsin,Hoodie,Clothing,58.96,XL,Gray,Fall,No,Express,No,No,Debit Card,19,3.9,Mid,Silver
CUST1225,64,Female,Washington,Blouse,Clothing,75.01,M,Brown,Spring,No,Standard,No,No,Credit Card,18,3.9,High,Silver
CUST1226,46,Male,Tennessee,Belt,Accessories,46.17,S,Beige,Winter,Yes,Free Shipping,No,No,Credit Card,44,3.7,Mid,Platinum
CUST1227,50,Male,Illinois,Scarf,Accessories,45.99,L,Pink,Winter,No,Standard,Yes,Yes,Credit Card,13,3.2,Mid,Bronze
CUST1228,69,Male,Georgia,Coat,Outerwear,94.49,S,Navy,Spring,No,Store Pickup,No,No,Debit Card,15,4.5,High,Silver
CUST1229,47,Male,Arizona,Shorts,Clothing,55.88,S,Pink,Winter,No,Free Shipping,No,No,Debit Card,8,3.7,Mid,Bronze
CUST1230,56,Male,Michigan,Jeans,Clothing,44.54,XL,Gray,Summer,No,Express,No,No,Debit Card,25,4.5,Low,Silver
CUST1231,44,Male,California,Jacket,Outerwear,84.66,XS,Gray,Spring,Yes,2-Day Shipping,Yes,Yes,Credit Card,38,3.4,High,Platinum
CUST1232,53,Male,North Carolina,Coat,Outerwear,108.01,XS,Brown,Fall,No,Free Shipping,No,No,Bank Transfer,26,4.4,High,Silver
CUST1233,46,Male,Indiana,Jeans,Clothing,68.44,L,Brown,Fall,No,Express,No,Yes,Credit Card,19,2.9,Mid,Silver
CUST1234,55,Male,Texas,Dress,Clothing,24.62,XL,White,Spring,No,Express,Yes,No,Debit Card,26,3.6,Low,Silver
CUST1235,50,Male,North Carolina,Sweater,Clothing,22.32,S,Beige,Summer,Yes,Free Shipping,No,No,Credit Card,27,3.0,Low,Gold
CUST1236,54,Male,Tennessee,Sandals,Footwear,82.18,XXL,Red,Winter,Yes,Free Shipping,No,No,PayPal,44,3.4,High,Platinum
CUST1237,44,Male,Georgia,T-shirt,Clothing,42.18,XS,Pink,Fall,No,Standard,No,No,Debit Card,14,3.8,Low,Bronze
CUST1238,50,Male,Florida,Shorts,Clothing,31.85,XS,Beige,Fall,No,Standard,No,No,Debit Card,18,3.4,Low,Silver
CUST1239,21,Male,Wisconsin,Sweater,Clothing,21.73,M,Pink,Spring,No,Standard,Yes,Yes,Venmo,23,4.8,Low,Silver
CUST1240,39,Male,New York,Boots,Footwear,78.62,S,Blue,Spring,Yes,Free Shipping,Yes,Yes,PayPal,50,4.6,High,Platinum
CUST1241,19,Female,Ohio,Jeans,Clothing,55.53,XL,Green,Summer,Yes,Express,No,No,Credit Card,43,4.4,Mid,Platinum
CUST1242,27,Male,Georgia,Gloves,Accessories,25.46,XS,Green,Summer,Yes,Free Shipping,Yes,Yes,Cash App,44,4.3,Low,Platinum
CUST1243,22,Female,Indiana,Hoodie,Clothing,35.95,XL,Brown,Summer,No,Standard,No,No,PayPal,13,3.9,Low,Bronze
CUST1244,27,Female,Illinois,Scarf,Accessories,33.91,S,Red,Spring,No,Standard,No,No,Venmo,19,4.7,Low,Silver
CUST1245,50,Male,Florida,Jacket,Outerwear,108.06,S,Red,Fall,No,Express,No,Yes,Credit Card,17,4.1,High,Silver
CUST1246,55,Male,Illinois,Coat,Outerwear,81.47,XS,Black,Summer,Yes,Free Shipping,No,No,Credit Card,49,5.0,High,Platinum
CUST1247,30,Male,Washington,Jeans,Clothing,40.07,L,Gray,Winter,Yes,Free Shipping,Yes,Yes,PayPal,33,3.1,Low,Gold
CUST1248,48,Female,Wisconsin,Hoodie,Clothing,56.37,XL,Red,Spring,No,Free Shipping,No,No,PayPal,28,3.0,Mid,Silver
CUST1249,64,Male,North Carolina,Shorts,Clothing,44.69,XL,Pink,Summer,No,Free Shipping,No,No,Credit Card,7,2.8,Low,Bronze
CUST1250,53,Male,Washington,Backpack,Accessories,30.95,M,Pink,Spring,No,Free Shipping,No,No,Credit Card,29,2.9,Low,Silver
CUST1251,62,Male,Arizona,Sunglasses,Accessories,47.36,S,Green,Fall,Yes,Express,Yes,Yes,Debit Card,26,2.7,Mid,Gold
CUST1252,41,Female,Missouri,Scarf,Accessories,15.0,S,Beige,Spring,Yes,Express,Yes,Yes,Credit Card,43,3.9,Low,Platinum
CUST1253,69,Female,Florida,Leggings,Clothing,55.19,XS,Red,Winter,Yes,Express,Yes,Yes,Credit Card,26,4.4,Mid,Gold
CUST1254,32,Male,Indiana,Hat,Accessories,43.43,XS,Black,Winter,No,Standard,No,No,PayPal,22,3.8,Low,Silver
CUST1255,46,Male,Tennessee,Shorts,Clothing,35.2,XS,Beige,Fall,Yes,Free Shipping,No,No,Credit Card,25,2.8,Low,Gold
CUST1256,25,Male,Virginia,Wallet,Accessories,15.0,M,Green,Spring,No,Store Pickup,Yes,Yes,Cash App,26,3.5,Low,Silver
CUST1257,22,Male,Michigan,Sweater,Clothing,44.98,L,Pink,Fall,No,Free Shipping,No,Yes,Credit Card,24,4.4,Low,Silver
CUST1258,46,Female,Washington,Gloves,Accessories,42.45,XS,Brown,Fall,Yes,Express,No,No,Bank Transfer,28,3.6,Low,Gold
CUST1259,64,Male,Washington,T-shirt,Clothing,46.17,XS,Blue,Spring,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,40,3.2,Mid,Platinum
CUST1260,21,Male,Ohio,Scarf,Accessories,60.7,XXL,Red,Fall,No,Express,Yes,Yes,PayPal,25,2.7,Mid,Silver
CUST1261,29,Male,Illinois,Hat,Accessories,40.7,XS,Pink,Winter,Yes,Free Shipping,No,No,Debit Card,25,3.5,Low,Gold
CUST1262,62,Female,Ohio,Blouse,Clothing,34.96,M,Beige,Fall,Yes,Free Shipping,Yes,Yes,Bank Transfer,24,3.3,Low,Gold
CUST1263,19,Female,Virginia,Belt,Accessories,35.49,XL,Pink,Winter,No,Free Shipping,No,No,Debit Card,9,3.7,Low,Bronze
CUST1264,44,Male,New York,Shorts,Clothing,33.92,L,Black,Winter,No,Standard,Yes,Yes,PayPal,8,4.1,Low,Bronze
CUST1265,48,Female,Indiana,T-shirt,Clothing,47.35,XL,Green,Winter,No,Standard,No,No,PayPal,9,3.6,Mid,Bronze
CUST1266,68,Male,Wisconsin,Boots,Footwear,76.91,XXL,Navy,Summer,Yes,Express,No,Yes,Debit Card,44,3.9,High,Platinum
CUST1267,68,Male,Minnesota,Sweater,Clothing,57.26,S,Pink,Fall,No,Free Shipping,No,No,Credit Card,22,4.1,Mid,Silver
CUST1268,53,Male,North Carolina,Jacket,Outerwear,84.85,S,Brown,Winter,Yes,Next Day Air,No,No,PayPal,18,3.4,High,Silver
CUST1269,53,Male,Indiana,Leggings,Clothing,58.86,XS,Red,Fall,Yes,Express,Yes,Yes,Debit Card,29,5.0,Mid,Gold
CUST1270,43,Male,New York,Jacket,Outerwear,84.17,XXL,Brown,Winter,Yes,Free Shipping,No,Yes,PayPal,23,3.8,High,Silver
CUST1271,60,Female,Florida,Leggings,Clothing,15.0,XL,Black,Spring,Yes,Free Shipping,Yes,Yes,PayPal,43,4.2,Low,Platinum
CUST1272,44,Male,Texas,Hat,Accessories,20.2,M,Gray,Summer,No,Standard,Yes,Yes,Venmo,14,3.0,Low,Bronze
CUST1273,22,Male,Georgia,Coat,Outerwear,90.5,L,Beige,Summer,No,Standard,No,No,Credit Card,5,4.4,High,Bronze
CUST1274,37,Male,Arizona,Scarf,Accessories,44.27,XL,Blue,Summer,No,Free Shipping,No,No,Debit Card,19,3.9,Low,Silver
CUST1275,28,Male,Tennessee,Coat,Outerwear,105.61,XXL,Red,Summer,No,Free Shipping,No,Yes,Venmo,22,5.0,High,Silver
CUST1276,27,Female,Arizona,Sunglasses,Accessories,44.34,XXL,Navy,Fall,Yes,Next Day Air,No,No,PayPal,25,3.6,Low,Gold
CUST1277,57,Male,Wisconsin,Wallet,Accessories,49.42,XL,Green,Spring,Yes,Free Shipping,Yes,No,Cash,32,4.7,Mid,Gold
CUST1278,55,Male,Missouri,Sneakers,Footwear,76.56,L,Green,Fall,No,Free Shipping,No,No,PayPal,10,4.0,High,Bronze
CUST1279,23,Female,Virginia,Sneakers,Footwear,80.25,XL,Black,Fall,No,Express,No,No,Venmo,27,5.0,High,Silver
CUST1280,25,Male,Illinois,Blouse,Clothing,58.22,XL,Gray,Summer,No,Standard,Yes,Yes,PayPal,14,2.6,Mid,Bronze
CUST1281,40,Male,Illinois,Wallet,Accessories,40.84,L,White,Summer,Yes,Express,No,No,Debit Card,27,4.1,Low,Gold
CUST1282,64,Male,Indiana,Sandals,Footwear,81.9,M,Black,Fall,No,Standard,No,No,Debit Card,17,2.1,High,Silver
CUST1283,43,Male,Illinois,Sandals,Footwear,60.62,XXL,Gray,Fall,Yes,Express,Yes,No,Credit Card,32,3.8,Mid,Gold
CUST1284,63,Female,Ohio,Sandals,Footwear,36.88,L,Green,Winter,Yes,Express,Yes,Yes,Debit Card,41,4.5,Low,Platinum
CUST1285,60,Female,Virginia,Sneakers,Footwear,73.81,XS,Green,Winter,Yes,2-Day Shipping,No,No,Credit Card,47,4.8,Mid,Platinum
CUST1286,29,Male,Illinois,Sweater,Clothing,54.0,XS,Beige,Winter,Yes,Free Shipping,No,No,Venmo,47,4.3,Mid,Platinum
CUST1287,43,Female,New York,Coat,Outerwear,87.25,XS,Pink,Fall,Yes,Free Shipping,Yes,No,Debit Card,31,4.1,High,Gold
CUST1288,30,Male,Michigan,Sandals,Footwear,50.85,XS,Pink,Winter,Yes,Free Shipping,No,No,Credit Card,38,4.2,Mid,Platinum
CUST1289,57,Male,Missouri,Belt,Accessories,40.07,S,Blue,Winter,No,Express,Yes,No,Bank Transfer,29,5.0,Low,Silver
CUST1290,35,Male,Tennessee,Jeans,Clothing,58.1,M,Black,Winter,No,Standard,No,No,Credit Card,30,3.9,Mid,Gold
CUST1291,42,Male,Pennsylvania,Sunglasses,Accessories,39.49,S,Navy,Spring,No,Free Shipping,No,Yes,PayPal,10,4.5,Low,Bronze
CUST1292,50,Male,Missouri,Belt,Accessories,26.26,XL,Green,Winter,No,Standard,No,No,Debit Card,22,3.5,Low,Silver
CUST1293,64,Male,Indiana,Jeans,Clothing,42.21,XL,Green,Fall,No,Free Shipping,No,No,Bank Transfer,21,4.5,Low,Silver
CUST1294,57,Female,Illinois,Sandals,Footwear,74.03,L,Navy,Winter,Yes,Free Shipping,Yes,Yes,Bank Transfer,44,4.4,Mid,Platinum
CUST1295,60,Male,Colorado,Gloves,Accessories,34.12,XS,Navy,Spring,No,Store Pickup,No,No,Credit Card,27,3.4,Low,Silver
CUST1296,29,Male,New York,Scarf,Accessories,47.72,L,White,Summer,No,Express,No,No,Credit Card,9,4.3,Mid,Bronze
CUST1297,61,Male,Ohio,Belt,Accessories,31.12,XL,Blue,Summer,No,Free Shipping,No,No,Debit Card,12,4.4,Low,Bronze
CUST1298,53,Male,Illinois,Wallet,Accessories,43.87,XS,Pink,Summer,Yes,Free Shipping,No,No,Debit Card,44,4.3,Low,Platinum
CUST1299,65,Male,Illinois,Jacket,Outerwear,80.27,XXL,Pink,Spring,No,Free Shipping,No,No,Credit Card,19,4.3,High,Silver
CUST1300,21,Male,Arizona,Sunglasses,Accessories,29.83,M,Black,Winter,Yes,Express,No,Yes,Credit Card,12,4.7,Low,Silver
CUST1301,22,Female,Arizona,Leggings,Clothing,53.89,XL,Blue,Spring,Yes,Free Shipping,No,No,Credit Card,18,3.1,Mid,Silver
CUST1302,54,Male,California,Sandals,Footwear,48.09,XXL,Red,Summer,Yes,2-Day Shipping,No,No,Credit Card,41,3.8,Mid,Platinum
CUST1303,25,Male,Missouri,Backpack,Accessories,34.14,L,Brown,Spring,Yes,Express,Yes,Yes,PayPal,43,3.9,Low,Platinum
CUST1304,59,Male,Maryland,Sandals,Footwear,71.13,XXL,Beige,Fall,Yes,Free Shipping,No,No,Debit Card,21,4.6,Mid,Silver
CUST1305,66,Male,Washington,Sandals,Footwear,58.56,L,Green,Summer,No,Express,No,No,Debit Card,26,3.1,Mid,Silver
CUST1306,45,Male,Wisconsin,Sneakers,Footwear,71.89,XL,Black,Summer,Yes,Express,No,No,Credit Card,33,4.0,Mid,Gold
CUST1307,48,Female,Texas,Hoodie,Clothing,58.62,S,White,Fall,Yes,Free Shipping,No,Yes,Bank Transfer,24,3.5,Mid,Gold
CUST1308,26,Male,Michigan,Dress,Clothing,57.19,M,Pink,Fall,Yes,Free Shipping,Yes,Yes,PayPal,29,3.9,Mid,Gold
CUST1309,68,Male,Missouri,Jacket,Outerwear,81.57,XXL,White,Spring,No,Standard,Yes,Yes,Credit Card,8,4.6,High,Bronze
CUST1310,46,Male,North Carolina,Sweater,Clothing,65.03,XXL,Beige,Spring,No,Standard,No,Yes,Credit Card,13,2.9,Mid,Bronze
CUST1311,31,Male,Florida,Dress,Clothing,62.58,XL,Pink,Summer,Yes,Free Shipping,Yes,No,PayPal,16,4.7,Mid,Silver
CUST1312,57,Male,Missouri,Sunglasses,Accessories,49.53,XL,Brown,Winter,Yes,Free Shipping,Yes,Yes,Debit Card,34,4.1,Mid,Gold
CUST1313,58,Female,Missouri,Jacket,Outerwear,94.06,L,White,Summer,No,Free Shipping,No,No,Debit Card,22,3.7,High,Silver
CUST1314,39,Male,Colorado,Sandals,Footwear,61.77,XS,Black,Fall,No,Free Shipping,No,No,Bank Transfer,7,3.6,Mid,Bronze
CUST1315,28,Female,Minnesota,Sunglasses,Accessories,34.41,XS,Green,Summer,Yes,2-Day Shipping,No,No,Cash App,35,4.8,Low,Platinum
CUST1316,40,Male,Wisconsin,Hoodie,Clothing,59.38,XS,Black,Fall,Yes,Express,No,No,Bank Transfer,26,4.1,Mid,Gold
CUST1317,18,Female,California,Belt,Accessories,45.87,L,Beige,Spring,No,Express,Yes,Yes,Credit Card,23,3.1,Mid,Silver
CUST1318,63,Male,Washington,Belt,Accessories,43.95,XS,Blue,Spring,Yes,Express,No,No,Credit Card,11,3.3,Low,Bronze
CUST1319,54,Male,Wisconsin,Sweater,Clothing,51.97,XL,White,Summer,No,Express,Yes,Yes,Credit Card,23,4.2,Mid,Silver
CUST1320,38,Male,Florida,Hat,Accessories,59.01,S,Gray,Summer,Yes,2-Day Shipping,Yes,Yes,Debit Card,16,4.3,Mid,Silver
CUST1321,43,Female,Missouri,Sunglasses,Accessories,31.62,S,Blue,Spring,Yes,Free Shipping,Yes,No,PayPal,32,4.1,Low,Gold
CUST1322,63,Male,Wisconsin,Dress,Clothing,63.91,S,Green,Fall,No,Express,Yes,No,Bank Transfer,12,3.6,Mid,Bronze
CUST1323,53,Male,New York,Scarf,Accessories,49.2,XS,Pink,Winter,No,Standard,No,No,Credit Card,15,4.4,Mid,Silver
CUST1324,40,Male,North Carolina,Coat,Outerwear,90.33,S,Navy,Summer,Yes,Next Day Air,Yes,Yes,Credit Card,19,4.1,High,Silver
CUST1325,18,Female,Arizona,Leggings,Clothing,57.52,XXL,Pink,Fall,No,Store Pickup,Yes,Yes,PayPal,31,3.2,Mid,Gold
CUST1326,68,Male,Indiana,Shorts,Clothing,55.02,XS,White,Winter,No,Store Pickup,No,No,Credit Card,7,4.9,Mid,Bronze
CUST1327,57,Female,Illinois,T-shirt,Clothing,41.0,XXL,Green,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,22,4.1,Low,Silver
CUST1328,32,Male,Tennessee,Sneakers,Footwear,64.81,XL,Navy,Summer,No,Free Shipping,No,No,Credit Card,32,3.3,Mid,Gold
CUST1329,38,Male,Washington,Sunglasses,Accessories,49.23,XXL,Black,Fall,Yes,Free Shipping,No,No,Credit Card,38,3.9,Mid,Platinum
CUST1330,64,Male,Minnesota,Gloves,Accessories,37.11,XL,Pink,Spring,Yes,Free Shipping,Yes,No,Bank Transfer,22,3.8,Low,Silver
CUST1331,26,Female,Ohio,Gloves,Accessories,18.15,L,Pink,Fall,Yes,Free Shipping,No,Yes,PayPal,33,3.6,Low,Gold
CUST1332,70,Male,Tennessee,Sweater,Clothing,25.97,L,Red,Summer,No,Free Shipping,No,No,Credit Card,16,4.0,Low,Silver
CUST1333,26,Female,Texas,Dress,Clothing,32.93,XXL,Green,Spring,No,Express,No,No,PayPal,4,3.2,Low,Bronze
CUST1334,27,Male,Illinois,Sneakers,Footwear,58.66,M,Pink,Summer,No,Free Shipping,No,Yes,Debit Card,11,4.4,Mid,Bronze
CUST1335,69,Male,Michigan,Belt,Accessories,24.08,XL,Blue,Spring,Yes,Next Day Air,No,No,Debit Card,34,3.8,Low,Gold
CUST1336,70,Male,Colorado,Scarf,Accessories,48.0,XS,White,Fall,No,Free Shipping,Yes,Yes,Cash,28,2.7,Mid,Silver
CUST1337,43,Male,Missouri,Sneakers,Footwear,74.3,M,Blue,Summer,No,Standard,No,No,PayPal,16,3.6,Mid,Silver
CUST1338,58,Female,Indiana,Scarf,Accessories,56.25,XL,Green,Fall,No,Standard,No,No,Cash,17,3.4,Mid,Silver
CUST1339,52,Female,Maryland,Sneakers,Footwear,61.04,XS,Brown,Spring,Yes,Express,No,Yes,Credit Card,26,1.7,Mid,Gold
CUST1340,69,Female,Arizona,Backpack,Accessories,46.26,XL,White,Spring,No,Free Shipping,No,No,Credit Card,26,3.7,Mid,Silver
CUST1341,42,Female,Colorado,Dress,Clothing,45.0,XL,Brown,Fall,Yes,Next Day Air,No,No,Debit Card,44,4.5,Mid,Platinum
CUST1342,43,Male,North Carolina,Backpack,Accessories,36.68,XS,Gray,Winter,No,Standard,Yes,No,Venmo,24,3.7,Low,Silver
CUST1343,28,Male,Michigan,Scarf,Accessories,19.25,XL,Brown,Spring,Yes,Next Day Air,No,No,Cash App,36,4.3,Low,Platinum
CUST1344,55,Female,Virginia,Hat,Accessories,49.48,XL,Brown,Summer,Yes,Next Day Air,No,No,Debit Card,19,3.8,Mid,Silver
CUST1345,19,Male,California,Sunglasses,Accessories,62.09,XL,Beige,Winter,No,Standard,Yes,No,Credit Card,26,3.5,Mid,Silver
CUST1346,24,Female,North Carolina,Hat,Accessories,29.07,L,Brown,Spring,No,Store Pickup,Yes,Yes,PayPal,18,3.3,Low,Silver
CUST1347,35,Female,Arizona,Jeans,Clothing,23.46,S,Gray,Winter,No,Express,No,No,Credit Card,15,2.9,Low,Silver
CUST1348,44,Male,Tennessee,Coat,Outerwear,86.29,XL,Pink,Fall,No,Store Pickup,No,No,Credit Card,21,4.9,High,Silver
CUST1349,51,Female,Georgia,Hat,Accessories,27.2,XS,Navy,Summer,Yes,Next Day Air,Yes,Yes,Credit Card,37,4.3,Low,Platinum
CUST1350,44,Male,Florida,Blouse,Clothing,29.09,XXL,Brown,Summer,Yes,Next Day Air,Yes,Yes,Credit Card,24,3.6,Low,Gold
CUST1351,34,Male,Minnesota,Sunglasses,Accessories,22.64,XL,Gray,Summer,No,Standard,No,Yes,Debit Card,15,2.4,Low,Silver
CUST1352,60,Male,Washington,T-shirt,Clothing,47.46,L,Red,Summer,No,Free Shipping,Yes,No,Credit Card,2,4.1,Mid,Bronze
CUST1353,61,Male,Tennessee,Sweater,Clothing,57.42,L,Brown,Winter,No,Store Pickup,Yes,Yes,Credit Card,18,3.2,Mid,Silver
CUST1354,68,Male,Minnesota,Dress,Clothing,26.98,XXL,Navy,Fall,No,Express,No,No,Credit Card,28,3.9,Low,Silver
